Latitude (decimal degrees):	36.875
Longitude (decimal degrees):	-2.592
Elevation (m):	629
Radiation database:	PVGIS-SARAH2


Slope: 34 deg. (optimum)
Azimuth: 2 deg. (optimum)
time,G(i),H_sun,T2m,WS10m,Int
20190421:1809,16.73,6.96,14.28,3.79,0.0
20190421:1909,0.0,0.0,13.82,3.72,0.0
20190421:2009,0.0,0.0,13.47,3.45,0.0
20190421:2109,0.0,0.0,13.28,3.31,0.0
20190421:2209,0.0,0.0,13.14,3.38,0.0
20190421:2309,0.0,0.0,12.86,3.66,0.0
20190422:0009,0.0,0.0,12.69,3.52,0.0
20190422:0109,0.0,0.0,12.44,3.31,0.0
20190422:0209,0.0,0.0,12.19,3.17,0.0
20190422:0309,0.0,0.0,12.16,2.76,0.0
20190422:0409,0.0,0.0,11.86,2.48,0.0
20190422:0509,0.0,0.0,11.52,2.07,0.0
20190422:0609,34.26,7.46,10.83,1.52,0.0
20190422:0709,201.73,19.4,12.42,0.69,0.0
20190422:0809,267.79,31.36,13.73,0.0,0.0
20190422:0909,692.95,42.99,14.45,0.9,0.0
20190422:1009,484.15,53.66,15.16,2.07,0.0
20190422:1109,295.18,61.99,15.42,3.31,0.0
20190422:1209,134.8,65.33,15.32,3.52,0.0
20190422:1309,475.59,61.8,15.31,3.59,0.0
20190422:1409,139.45,53.37,15.47,3.72,0.0
20190422:1509,629.71,42.66,15.94,3.31,0.0
20190422:1609,268.33,31.01,16.82,3.79,0.0
20190422:1709,98.48,19.05,16.68,4.34,0.0
20190422:1809,25.1,7.12,16.4,4.48,0.0
20190422:1909,0.0,0.0,16.14,4.97,0.0
20190422:2009,0.0,0.0,15.89,4.69,0.0
20190422:2109,0.0,0.0,15.58,4.76,0.0
20190422:2209,0.0,0.0,15.12,5.1,0.0
20190422:2309,0.0,0.0,14.61,5.72,0.0
20190423:0009,0.0,0.0,14.26,6.0,0.0
20190423:0109,0.0,0.0,13.93,6.28,0.0
20190423:0209,0.0,0.0,13.63,6.62,0.0
20190423:0309,0.0,0.0,13.36,6.83,0.0
20190423:0409,0.0,0.0,13.09,6.83,0.0
20190423:0509,0.0,0.0,12.93,6.62,0.0
20190423:0609,43.05,7.7,12.8,6.21,0.0
20190423:0709,196.69,19.63,13.55,5.86,0.0
20190423:0809,233.61,31.6,14.18,6.48,0.0
20190423:0909,174.77,43.24,14.51,7.38,0.0
20190423:1009,208.24,53.94,14.35,7.1,0.0
20190423:1109,88.32,62.31,14.42,7.31,0.0
20190423:1209,370.93,65.67,14.52,7.52,0.0
20190423:1309,857.08,62.08,13.67,7.31,0.0
20190423:1409,320.98,53.58,13.13,7.72,0.0
20190423:1509,678.73,42.83,13.12,8.07,0.0
20190423:1609,500.61,31.17,13.5,8.62,0.0
20190423:1709,196.4,19.2,13.42,8.76,0.0
20190423:1809,42.71,7.28,13.13,8.9,0.0
20190423:1909,0.0,0.0,13.19,8.0,0.0
20190423:2009,0.0,0.0,12.77,7.52,0.0
20190423:2109,0.0,0.0,12.49,7.24,0.0
20190423:2209,0.0,0.0,12.14,7.31,0.0
20190423:2309,0.0,0.0,11.85,7.38,0.0
20190424:0009,0.0,0.0,11.62,7.24,0.0
20190424:0109,0.0,0.0,11.43,6.97,0.0
20190424:0209,0.0,0.0,11.18,6.69,0.0
20190424:0309,0.0,0.0,10.93,6.34,0.0
20190424:0409,0.0,0.0,10.74,6.07,0.0
20190424:0509,0.0,0.0,10.54,5.86,0.0
20190424:0609,36.02,7.93,10.54,5.79,0.0
20190424:0709,236.06,19.86,11.79,5.72,0.0
20190424:0809,487.8,31.83,12.78,6.07,0.0
20190424:0909,678.99,43.49,13.69,6.9,0.0
20190424:1009,581.98,54.22,14.27,7.24,0.0
20190424:1109,953.64,62.63,14.54,7.17,0.0
20190424:1209,909.54,66.0,15.24,7.24,0.0
20190424:1309,1008.05,62.35,15.65,7.17,0.0
20190424:1409,916.52,53.79,16.07,7.38,0.0
20190424:1509,685.67,43.01,16.15,7.59,0.0
20190424:1609,505.79,31.32,15.72,7.31,0.0
20190424:1709,244.94,19.35,15.35,6.83,0.0
20190424:1809,42.38,7.43,15.0,5.93,0.0
20190424:1909,0.0,0.0,14.41,5.52,0.0
20190424:2009,0.0,0.0,14.26,6.14,0.0
20190424:2109,0.0,0.0,14.24,6.28,0.0
20190424:2209,0.0,0.0,14.16,6.28,0.0
20190424:2309,0.0,0.0,14.0,6.41,0.0
20190425:0009,0.0,0.0,13.86,6.48,0.0
20190425:0109,0.0,0.0,13.69,6.55,0.0
20190425:0209,0.0,0.0,13.52,6.55,0.0
20190425:0309,0.0,0.0,13.44,6.21,0.0
20190425:0409,0.0,0.0,13.39,6.41,0.0
20190425:0509,0.0,0.0,13.45,6.9,0.0
20190425:0609,20.21,8.16,13.59,6.69,0.0
20190425:0709,86.46,20.08,14.07,6.83,0.0
20190425:0809,78.09,32.06,14.55,7.24,0.0
20190425:0909,80.88,43.73,14.94,7.52,0.0
20190425:1009,84.6,54.49,15.48,7.72,0.0
20190425:1109,87.39,62.95,15.95,7.17,0.0
20190425:1209,264.95,66.32,16.72,7.45,0.0
20190425:1309,547.92,62.62,17.36,7.31,0.0
20190425:1409,868.61,54.0,17.58,7.52,0.0
20190425:1509,734.0,43.17,17.47,7.38,0.0
20190425:1609,514.46,31.48,17.38,7.03,0.0
20190425:1709,258.98,19.5,17.23,6.9,0.0
20190425:1809,42.3,7.59,16.73,6.69,0.0
20190425:1909,0.0,0.0,16.18,6.21,0.0
20190425:2009,0.0,0.0,15.56,5.93,0.0
20190425:2109,0.0,0.0,15.05,5.31,0.0
20190425:2209,0.0,0.0,14.52,4.62,0.0
20190425:2309,0.0,0.0,13.89,3.93,0.0
20190426:0009,0.0,0.0,13.19,3.38,0.0
20190426:0109,0.0,0.0,12.43,2.97,0.0
20190426:0209,0.0,0.0,11.48,2.34,0.0
20190426:0309,0.0,0.0,11.15,1.93,0.0
20190426:0409,0.0,0.0,11.44,1.59,0.0
20190426:0509,0.0,0.0,12.32,1.24,0.0
20190426:0609,39.53,8.39,12.75,0.9,0.0
20190426:0709,242.12,20.3,12.76,1.38,0.0
20190426:0809,496.48,32.28,15.46,1.66,0.0
20190426:0909,741.93,43.97,15.92,2.28,0.0
20190426:1009,861.55,54.75,16.21,2.62,0.0
20190426:1109,1039.19,63.26,16.41,2.76,0.0
20190426:1209,1101.28,66.65,16.71,3.03,0.0
20190426:1309,1064.29,62.89,17.14,2.97,0.0
20190426:1409,950.71,54.2,17.21,2.69,0.0
20190426:1509,759.15,43.34,17.18,2.55,0.0
20190426:1609,519.58,31.63,17.0,2.14,0.0
20190426:1709,264.91,19.65,16.5,1.66,0.0
20190426:1809,43.68,7.75,15.9,0.62,0.0
20190426:1909,0.0,0.0,15.49,0.41,0.0
20190426:2009,0.0,0.0,15.32,0.97,0.0
20190426:2109,0.0,0.0,14.52,1.24,0.0
20190426:2209,0.0,0.0,14.54,1.1,0.0
20190426:2309,0.0,0.0,14.19,1.17,0.0
20190427:0009,0.0,0.0,13.55,1.31,0.0
20190427:0109,0.0,0.0,12.98,1.38,0.0
20190427:0209,0.0,0.0,12.43,1.52,0.0
20190427:0309,0.0,0.0,11.78,1.79,0.0
20190427:0409,0.0,0.0,11.27,2.07,0.0
20190427:0509,0.0,0.0,11.08,2.21,0.0
20190427:0609,40.41,8.61,11.05,2.28,0.0
20190427:0709,243.64,20.52,13.41,1.93,0.0
20190427:0809,492.89,32.5,15.88,2.69,0.0
20190427:0909,730.46,44.2,16.76,3.03,0.0
20190427:1009,924.22,55.01,17.46,3.45,0.0
20190427:1109,1043.17,63.56,18.02,3.79,0.0
20190427:1209,1098.67,66.97,18.46,4.21,0.0
20190427:1309,1044.31,63.15,18.8,4.69,0.0
20190427:1409,928.86,54.41,18.93,5.24,0.0
20190427:1509,745.39,43.51,18.88,5.66,0.0
20190427:1609,511.07,31.78,18.54,5.79,0.0
20190427:1709,260.5,19.8,18.06,5.66,0.0
20190427:1809,42.79,7.9,17.47,5.31,0.0
20190427:1909,0.0,0.0,16.62,3.93,0.0
20190427:2009,0.0,0.0,15.96,3.79,0.0
20190427:2109,0.0,0.0,15.34,3.72,0.0
20190427:2209,0.0,0.0,14.78,3.66,0.0
20190427:2309,0.0,0.0,14.31,3.72,0.0
20190428:0009,0.0,0.0,13.89,3.79,0.0
20190428:0109,0.0,0.0,13.41,3.79,0.0
20190428:0209,0.0,0.0,12.88,3.66,0.0
20190428:0309,0.0,0.0,12.38,3.59,0.0
20190428:0409,0.0,0.0,12.03,3.59,0.0
20190428:0509,0.0,0.0,11.85,3.72,0.0
20190428:0609,43.05,8.83,11.99,3.72,0.0
20190428:0709,243.17,20.73,14.61,3.86,0.0
20190428:0809,495.31,32.71,17.14,4.62,0.0
20190428:0909,729.89,44.42,18.28,5.03,0.0
20190428:1009,927.3,55.27,19.06,5.45,0.0
20190428:1109,1070.26,63.86,19.67,5.79,0.0
20190428:1209,1100.51,67.28,20.05,6.07,0.0
20190428:1309,1057.03,63.41,20.27,6.28,0.0
20190428:1409,925.38,54.61,20.36,6.41,0.0
20190428:1509,743.25,43.67,20.31,6.41,0.0
20190428:1609,512.26,31.93,20.04,6.34,0.0
20190428:1709,255.43,19.95,19.51,6.21,0.0
20190428:1809,45.37,8.06,18.67,5.93,0.0
20190428:1909,0.0,0.0,17.67,4.83,0.0
20190428:2009,0.0,0.0,16.73,4.28,0.0
20190428:2109,0.0,0.0,16.04,3.93,0.0
20190428:2209,0.0,0.0,15.37,3.72,0.0
20190428:2309,0.0,0.0,14.73,3.59,0.0
20190429:0009,0.0,0.0,14.1,3.38,0.0
20190429:0109,0.0,0.0,13.57,3.31,0.0
20190429:0209,0.0,0.0,13.31,3.45,0.0
20190429:0309,0.0,0.0,13.13,3.52,0.0
20190429:0409,0.0,0.0,12.91,3.38,0.0
20190429:0509,0.0,0.0,12.71,3.24,0.0
20190429:0609,52.71,9.04,12.83,3.31,0.0
20190429:0709,226.14,20.94,14.9,3.03,0.0
20190429:0809,453.0,32.92,17.57,4.0,0.0
20190429:0909,668.26,44.65,18.58,4.41,0.0
20190429:1009,624.31,55.52,19.28,4.76,0.0
20190429:1109,916.53,64.15,19.69,4.9,0.0
20190429:1209,1053.66,67.59,19.84,5.17,0.0
20190429:1309,1050.18,63.67,19.84,5.38,0.0
20190429:1409,946.26,54.8,19.55,5.31,0.0
20190429:1509,419.34,43.84,19.41,5.17,0.0
20190429:1609,313.97,32.08,19.1,4.9,0.0
20190429:1709,162.75,20.09,18.69,4.55,0.0
20190429:1809,51.57,8.21,18.28,4.28,0.0
20190429:1909,0.0,0.0,17.51,3.24,0.0
20190429:2009,0.0,0.0,16.66,2.76,0.0
20190429:2109,0.0,0.0,15.52,2.07,0.0
20190429:2209,0.0,0.0,14.53,1.93,0.0
20190429:2309,0.0,0.0,13.86,2.07,0.0
20190430:0009,0.0,0.0,13.36,2.14,0.0
20190430:0109,0.0,0.0,13.05,2.07,0.0
20190430:0209,0.0,0.0,13.07,1.86,0.0
20190430:0309,0.0,0.0,13.23,1.72,0.0
20190430:0409,0.0,0.0,13.97,1.45,0.0
20190430:0509,0.0,0.0,14.96,1.24,0.0
20190430:0609,45.68,9.25,15.02,1.17,0.0
20190430:0709,238.67,21.14,14.73,1.03,0.0
20190430:0809,479.57,33.12,16.71,1.38,0.0
20190430:0909,698.01,44.86,17.36,2.0,0.0
20190430:1009,766.6,55.77,17.84,2.41,0.0
20190430:1109,733.16,64.44,18.31,2.76,0.0
20190430:1209,854.18,67.9,18.56,2.97,0.0
20190430:1309,1010.05,63.92,18.63,2.9,0.0
20190430:1409,892.94,55.0,18.57,2.55,0.0
20190430:1509,723.41,44.0,18.38,2.21,0.0
20190430:1609,492.38,32.22,18.03,1.17,0.0
20190430:1709,252.2,20.24,18.11,0.9,0.0
20190430:1809,43.0,8.36,17.61,3.86,0.0
20190430:1909,0.0,0.0,16.79,3.38,0.0
20190430:2009,0.0,0.0,16.4,3.66,0.0
20190430:2109,0.0,0.0,16.25,3.66,0.0
20190430:2209,0.0,0.0,15.9,3.31,0.0
20190430:2309,0.0,0.0,15.46,2.9,0.0
20190501:0009,0.0,0.0,14.95,2.48,0.0
20190501:0109,0.0,0.0,14.73,2.62,0.0
20190501:0209,0.0,0.0,14.59,2.97,0.0
20190501:0309,0.0,0.0,14.25,3.31,0.0
20190501:0409,0.0,0.0,13.98,3.38,0.0
20190501:0509,0.0,0.0,13.76,3.38,0.0
20190501:0609,48.32,9.45,13.78,3.38,0.0
20190501:0709,241.38,21.34,15.69,3.45,0.0
20190501:0809,477.23,33.32,17.61,4.07,0.0
20190501:0909,704.55,45.07,18.97,4.41,0.0
20190501:1009,889.28,56.0,20.09,4.62,0.0
20190501:1109,1024.45,64.73,21.02,4.9,0.0
20190501:1209,1062.27,68.21,21.58,4.83,0.0
20190501:1309,1024.06,64.17,21.96,4.97,0.0
20190501:1409,899.41,55.19,21.86,5.45,0.0
20190501:1509,716.43,44.16,21.74,5.24,0.0
20190501:1609,490.37,32.37,21.8,5.45,0.0
20190501:1709,250.45,20.38,21.55,5.38,0.0
20190501:1809,47.12,8.52,20.78,5.17,0.0
20190501:1909,0.0,0.0,19.69,3.86,0.0
20190501:2009,0.0,0.0,18.63,3.79,0.0
20190501:2109,0.0,0.0,17.81,3.86,0.0
20190501:2209,0.0,0.0,17.28,4.14,0.0
20190501:2309,0.0,0.0,16.85,4.14,0.0
20190502:0009,0.0,0.0,16.42,3.86,0.0
20190502:0109,0.0,0.0,16.06,3.66,0.0
20190502:0209,0.0,0.0,15.85,3.72,0.0
20190502:0309,0.0,0.0,15.8,4.14,0.0
20190502:0409,0.0,0.0,15.96,4.62,0.0
20190502:0509,0.0,0.0,16.11,4.55,0.0
20190502:0609,8.79,9.65,16.15,4.14,0.0
20190502:0709,227.7,21.53,17.6,4.14,0.0
20190502:0809,447.19,33.52,19.47,5.24,0.0
20190502:0909,562.8,45.28,20.51,5.86,0.0
20190502:1009,666.45,56.24,21.41,6.41,0.0
20190502:1109,908.98,65.01,21.98,7.03,0.0
20190502:1209,296.76,68.5,22.66,7.38,0.0
20190502:1309,221.25,64.42,22.8,7.66,0.0
20190502:1409,338.71,55.37,22.63,8.0,0.0
20190502:1509,388.37,44.31,22.28,8.07,0.0
20190502:1609,217.61,32.51,21.42,8.21,0.0
20190502:1709,206.61,20.53,20.43,8.14,0.0
20190502:1809,50.36,8.67,19.59,7.52,0.0
20190502:1909,0.0,0.0,18.74,6.28,0.0
20190502:2009,0.0,0.0,17.89,6.48,0.0
20190502:2109,0.0,0.0,17.31,6.14,0.0
20190502:2209,0.0,0.0,16.9,5.52,0.0
20190502:2309,0.0,0.0,16.45,4.97,0.0
20190503:0009,0.0,0.0,15.89,4.41,0.0
20190503:0109,0.0,0.0,15.2,3.72,0.0
20190503:0209,0.0,0.0,14.34,2.83,0.0
20190503:0309,0.0,0.0,13.42,2.21,0.0
20190503:0409,0.0,0.0,12.86,1.93,0.0
20190503:0509,0.0,0.0,12.75,1.72,0.0
20190503:0609,51.83,9.85,12.98,1.52,0.0
20190503:0709,240.78,21.72,14.95,1.38,0.0
20190503:0809,477.85,33.71,16.8,1.86,0.0
20190503:0909,700.18,45.48,17.45,2.07,0.0
20190503:1009,875.33,56.47,18.02,2.41,0.0
20190503:1109,990.79,65.28,18.5,2.97,0.0
20190503:1209,730.58,68.8,18.72,3.66,0.0
20190503:1309,525.25,64.66,18.47,3.93,0.0
20190503:1409,343.7,55.56,18.13,3.79,0.0
20190503:1509,281.89,44.47,17.87,3.72,0.0
20190503:1609,300.6,32.66,17.44,3.66,0.0
20190503:1709,152.47,20.67,16.93,3.24,0.0
20190503:1809,20.45,8.82,16.14,2.28,0.0
20190503:1909,0.0,0.0,16.36,2.07,0.0
20190503:2009,0.0,0.0,16.01,1.38,0.0
20190503:2109,0.0,0.0,15.59,1.59,0.0
20190503:2209,0.0,0.0,15.05,3.45,0.0
20190503:2309,0.0,0.0,14.84,3.72,0.0
20190504:0009,0.0,0.0,14.84,4.07,0.0
20190504:0109,0.0,0.0,14.52,4.34,0.0
20190504:0209,0.0,0.0,14.3,4.34,0.0
20190504:0309,0.0,0.0,14.19,3.66,0.0
20190504:0409,0.0,0.0,14.12,2.83,0.0
20190504:0509,0.0,0.0,13.81,2.28,0.0
20190504:0609,47.44,10.04,13.52,1.59,0.0
20190504:0709,124.43,21.9,14.47,2.14,0.0
20190504:0809,252.48,33.89,14.98,2.14,0.0
20190504:0909,188.72,45.68,15.25,2.14,0.0
20190504:1009,134.8,56.69,15.47,2.28,0.0
20190504:1109,241.71,65.55,15.55,2.14,0.0
20190504:1209,451.48,69.09,15.91,2.0,0.0
20190504:1309,116.21,64.9,16.23,2.14,0.0
20190504:1409,155.25,55.74,16.22,2.48,0.0
20190504:1509,331.45,44.62,16.17,2.48,0.0
20190504:1609,167.44,32.8,16.07,2.21,0.0
20190504:1709,113.9,20.81,15.82,2.07,0.0
20190504:1809,51.19,8.97,15.88,2.0,0.0
20190504:1909,0.0,0.0,15.86,2.48,0.0
20190504:2009,0.0,0.0,15.77,2.41,0.0
20190504:2109,0.0,0.0,15.81,2.34,0.0
20190504:2209,0.0,0.0,15.63,2.28,0.0
20190504:2309,0.0,0.0,15.14,2.14,0.0
20190505:0009,0.0,0.0,14.66,2.0,0.0
20190505:0109,0.0,0.0,14.08,1.86,0.0
20190505:0209,0.0,0.0,13.65,1.86,0.0
20190505:0309,0.0,0.0,13.32,1.86,0.0
20190505:0409,0.0,0.0,13.22,1.79,0.0
20190505:0509,0.0,0.0,13.13,1.72,0.0
20190505:0609,50.95,10.23,13.36,1.66,0.0
20190505:0709,242.41,22.08,16.29,1.45,0.0
20190505:0809,483.57,34.07,19.01,1.03,0.0
20190505:0909,708.35,45.87,19.59,1.59,0.0
20190505:1009,897.68,56.91,19.74,1.72,0.0
20190505:1109,1012.0,65.81,19.77,2.21,0.0
20190505:1209,1048.54,69.38,19.73,3.17,0.0
20190505:1309,1020.83,65.13,19.47,3.38,0.0
20190505:1409,906.07,55.92,19.63,2.97,0.0
20190505:1509,714.43,44.77,19.35,2.97,0.0
20190505:1609,489.26,32.94,19.11,2.83,0.0
20190505:1709,249.16,20.95,18.55,2.62,0.0
20190505:1809,51.27,9.12,17.92,2.14,0.0
20190505:1909,0.0,0.0,17.54,1.1,0.0
20190505:2009,0.0,0.0,17.15,0.76,0.0
20190505:2109,0.0,0.0,16.95,0.55,0.0
20190505:2209,0.0,0.0,16.6,0.62,0.0
20190505:2309,0.0,0.0,16.77,0.69,0.0
20190506:0009,0.0,0.0,16.65,0.69,0.0
20190506:0109,0.0,0.0,16.47,0.48,0.0
20190506:0209,0.0,0.0,16.35,0.28,0.0
20190506:0309,0.0,0.0,16.11,0.9,0.0
20190506:0409,0.0,0.0,14.23,1.59,0.0
20190506:0509,0.0,0.0,13.65,2.07,0.0
20190506:0609,63.25,10.41,14.33,2.28,0.0
20190506:0709,216.0,22.26,17.05,2.28,0.0
20190506:0809,480.18,34.24,18.05,2.62,0.0
20190506:0909,704.47,46.05,18.73,3.03,0.0
20190506:1009,892.19,57.12,19.16,3.24,0.0
20190506:1109,1004.02,66.07,19.5,3.1,0.0
20190506:1209,1057.07,69.66,19.8,2.97,0.0
20190506:1309,1013.7,65.37,20.0,2.83,0.0
20190506:1409,880.4,56.1,19.69,2.69,0.0
20190506:1509,662.83,44.92,19.7,2.07,0.0
20190506:1609,408.5,33.08,19.63,2.14,0.0
20190506:1709,233.68,21.09,19.15,2.07,0.0
20190506:1809,57.08,9.27,18.45,1.79,0.0
20190506:1909,0.0,0.0,17.98,1.31,0.0
20190506:2009,0.0,0.0,17.46,1.17,0.0
20190506:2109,0.0,0.0,17.17,0.69,0.0
20190506:2209,0.0,0.0,17.02,0.21,0.0
20190506:2309,0.0,0.0,17.0,0.34,0.0
20190507:0009,0.0,0.0,16.97,0.41,0.0
20190507:0109,0.0,0.0,16.79,0.28,0.0
20190507:0209,0.0,0.0,16.64,0.0,0.0
20190507:0309,0.0,0.0,16.44,0.28,0.0
20190507:0409,0.0,0.0,16.19,0.69,0.0
20190507:0509,0.0,0.0,15.88,0.9,0.0
20190507:0609,65.01,10.58,15.65,0.97,0.0
20190507:0709,159.61,22.43,16.76,0.83,0.0
20190507:0809,437.03,34.41,18.17,1.45,0.0
20190507:0909,706.12,46.23,18.93,1.86,0.0
20190507:1009,871.01,57.32,19.67,2.21,0.0
20190507:1109,950.55,66.32,20.32,2.69,0.0
20190507:1209,1063.52,69.94,20.82,3.03,0.0
20190507:1309,1035.63,65.59,21.19,3.38,0.0
20190507:1409,910.68,56.28,21.34,3.59,0.0
20190507:1509,722.25,45.07,21.29,3.66,0.0
20190507:1609,497.57,33.22,21.09,3.59,0.0
20190507:1709,257.64,21.23,20.98,3.59,0.0
20190507:1809,48.81,9.42,20.75,3.52,0.0
20190507:1909,0.0,0.0,19.75,2.83,0.0
20190507:2009,0.0,0.0,19.36,2.97,0.0
20190507:2109,0.0,0.0,19.03,3.17,0.0
20190507:2209,0.0,0.0,18.68,3.1,0.0
20190507:2309,0.0,0.0,18.22,2.9,0.0
20190508:0009,0.0,0.0,17.59,2.76,0.0
20190508:0109,0.0,0.0,17.02,2.69,0.0
20190508:0209,0.0,0.0,16.46,2.69,0.0
20190508:0309,0.0,0.0,15.88,2.69,0.0
20190508:0409,0.0,0.0,15.43,2.69,0.0
20190508:0509,0.0,0.0,15.2,2.76,0.0
20190508:0609,62.37,10.75,15.54,2.97,0.0
20190508:0709,246.54,22.59,18.54,2.55,0.0
20190508:0809,277.48,34.58,20.69,3.59,0.0
20190508:0909,549.27,46.4,21.38,4.62,0.0
20190508:1009,604.75,57.52,22.02,5.45,0.0
20190508:1109,845.24,66.57,22.65,6.21,0.0
20190508:1209,1055.19,70.21,23.17,6.83,0.0
20190508:1309,1005.73,65.82,23.42,7.24,0.0
20190508:1409,873.93,56.45,23.64,7.45,0.0
20190508:1509,597.67,45.22,23.72,7.79,0.0
20190508:1609,488.26,33.36,23.65,7.93,0.0
20190508:1709,252.88,21.37,23.39,7.72,0.0
20190508:1809,57.87,9.57,22.82,7.17,0.0
20190508:1909,0.0,0.0,21.96,6.34,0.0
20190508:2009,0.0,0.0,21.42,5.79,0.0
20190508:2109,0.0,0.0,20.96,4.97,0.0
20190508:2209,0.0,0.0,20.41,4.34,0.0
20190508:2309,0.0,0.0,19.82,4.14,0.0
20190509:0009,0.0,0.0,19.27,4.07,0.0
20190509:0109,0.0,0.0,18.78,3.72,0.0
20190509:0209,0.0,0.0,18.34,3.31,0.0
20190509:0309,0.0,0.0,17.83,2.83,0.0
20190509:0409,0.0,0.0,17.27,2.48,0.0
20190509:0509,0.0,0.0,16.72,2.0,0.0
20190509:0609,60.62,10.92,16.68,1.52,0.0
20190509:0709,201.15,22.75,19.2,0.9,0.0
20190509:0809,429.46,34.74,20.04,1.59,0.0
20190509:0909,688.88,46.57,20.38,2.48,0.0
20190509:1009,880.73,57.72,20.92,2.9,0.0
20190509:1109,991.17,66.81,21.48,3.38,0.0
20190509:1209,1037.67,70.48,21.92,4.07,0.0
20190509:1309,999.55,66.04,22.32,4.48,0.0
20190509:1409,882.34,56.62,22.73,5.03,0.0
20190509:1509,703.05,45.36,22.54,5.24,0.0
20190509:1609,481.38,33.49,22.52,4.83,0.0
20190509:1709,250.42,21.51,22.58,4.55,0.0
20190509:1809,51.77,9.71,22.27,4.07,0.0
20190509:1909,0.0,0.0,21.92,3.52,0.0
20190509:2009,0.0,0.0,21.63,2.97,0.0
20190509:2109,0.0,0.0,21.41,2.21,0.0
20190509:2209,0.0,0.0,20.81,1.52,0.0
20190509:2309,0.0,0.0,20.15,0.97,0.0
20190510:0009,0.0,0.0,20.25,0.34,0.0
20190510:0109,0.0,0.0,19.6,0.48,0.0
20190510:0209,0.0,0.0,18.17,1.17,0.0
20190510:0309,0.0,0.0,17.24,1.31,0.0
20190510:0409,0.0,0.0,16.46,1.52,0.0
20190510:0509,0.0,0.0,15.92,1.79,0.0
20190510:0609,52.71,11.08,16.32,1.93,0.0
20190510:0709,247.65,22.9,19.9,1.79,0.0
20190510:0809,484.23,34.89,21.46,1.93,0.0
20190510:0909,698.95,46.73,21.66,2.21,0.0
20190510:1009,884.59,57.9,21.82,2.14,0.0
20190510:1109,1004.93,67.04,22.08,1.86,0.0
20190510:1209,1046.47,70.74,22.39,1.72,0.0
20190510:1309,1013.41,66.25,22.71,1.72,0.0
20190510:1409,899.04,56.79,22.93,1.66,0.0
20190510:1509,709.69,45.51,22.99,1.52,0.0
20190510:1609,494.27,33.63,22.97,1.31,0.0
20190510:1709,254.28,21.65,22.87,1.45,0.0
20190510:1809,51.72,9.86,22.39,1.38,0.0
20190510:1909,0.0,0.0,22.36,0.55,0.0
20190510:2009,0.0,0.0,22.17,0.34,0.0
20190510:2109,0.0,0.0,21.8,0.55,0.0
20190510:2209,0.0,0.0,21.14,0.34,0.0
20190510:2309,0.0,0.0,20.3,0.76,0.0
20190511:0009,0.0,0.0,19.52,1.31,0.0
20190511:0109,0.0,0.0,19.02,1.24,0.0
20190511:0209,0.0,0.0,18.68,1.17,0.0
20190511:0309,0.0,0.0,17.71,1.52,0.0
20190511:0409,0.0,0.0,17.21,2.07,0.0
20190511:0509,0.0,0.0,17.09,2.41,0.0
20190511:0609,50.08,11.24,17.69,2.62,0.0
20190511:0709,249.87,23.05,21.1,2.34,0.0
20190511:0809,483.77,35.04,22.92,2.55,0.0
20190511:0909,702.7,46.89,23.37,2.69,0.0
20190511:1009,888.28,58.09,23.63,2.62,0.0
20190511:1109,1008.57,67.27,23.67,2.83,0.0
20190511:1209,1043.97,71.0,23.5,2.69,0.0
20190511:1309,1011.98,66.47,23.3,1.93,0.0
20190511:1409,888.74,56.95,23.43,1.38,0.0
20190511:1509,709.63,45.65,23.61,1.03,0.0
20190511:1609,485.7,33.76,23.68,1.31,0.0
20190511:1709,256.85,21.78,23.64,1.72,0.0
20190511:1809,51.66,10.0,23.5,2.97,0.0
20190511:1909,0.0,0.0,22.83,3.66,0.0
20190511:2009,0.0,0.0,22.06,4.21,0.0
20190511:2109,0.0,0.0,21.57,4.28,0.0
20190511:2209,0.0,0.0,21.13,4.34,0.0
20190511:2309,0.0,0.0,20.6,4.69,0.0
20190512:0009,0.0,0.0,20.19,5.24,0.0
20190512:0109,0.0,0.0,19.73,5.72,0.0
20190512:0209,0.0,0.0,19.37,5.93,0.0
20190512:0309,0.0,0.0,19.07,6.07,0.0
20190512:0409,0.0,0.0,18.77,6.41,0.0
20190512:0509,0.0,0.0,18.29,6.48,0.0
20190512:0609,55.35,11.39,18.05,6.07,0.0
20190512:0709,248.67,23.2,18.84,6.07,0.0
20190512:0809,482.33,35.18,19.86,6.07,0.0
20190512:0909,698.67,47.04,20.97,6.14,0.0
20190512:1009,886.53,58.26,21.89,6.14,0.0
20190512:1109,991.93,67.49,22.59,6.21,0.0
20190512:1209,1037.15,71.25,23.04,6.41,0.0
20190512:1309,1000.09,66.68,23.25,6.76,0.0
20190512:1409,883.15,57.12,23.21,6.9,0.0
20190512:1509,709.13,45.79,22.97,6.9,0.0
20190512:1609,487.83,33.89,22.44,6.76,0.0
20190512:1709,254.52,21.92,21.7,6.28,0.0
20190512:1809,53.2,10.15,20.78,5.59,0.0
20190512:1909,0.0,0.0,19.8,4.0,0.0
20190512:2009,0.0,0.0,19.19,3.38,0.0
20190512:2109,0.0,0.0,18.89,2.83,0.0
20190512:2209,0.0,0.0,18.69,2.62,0.0
20190512:2309,0.0,0.0,18.38,2.62,0.0
20190513:0009,0.0,0.0,18.05,2.83,0.0
20190513:0109,0.0,0.0,17.74,3.03,0.0
